hip	ecl_lon	ecl_lat	plx_diff	plx_diff_error	div	xhip_plx	xhip_plx_error	tgas_plx	tgas_plx_error
56964	166.9820615889549	17.33872097747927	-6.434057756596288	1.484409140710674	4.334423428244268	1.95	1.11	8.384057756596288	0.9855812990440724
6512	32.634452706417136	23.514181886549327	-2.865002437368698	0.6611019190331927	4.333677387532816	17.65	0.39	20.515002437368697	0.5338124645878645
93511	297.8537884254415	65.0492460991899	2.327657897182725	0.5375128780159069	4.330422567315385	9.98	0.47	7.652342102817276	0.26080662191160564
67569	214.64114601050645	-12.70088310338964	3.0485533201677515	0.7040663219745333	4.3299235100724225	5.84	0.66	2.7914466798322484	0.24517215530876915
54095	186.81403052935173	-41.81669356112711	-4.24709306436122	0.9815580202509951	4.326889472387166	12.23	0.62	16.47709306436122	0.7609573885041482
74577	219.14240734582606	36.9878081142274	4.027150947643964	0.9324350133327275	4.3189615255330684	6.61	0.86	2.5828490523560363	0.36032631612026855
117955	33.23734563526804	52.5397368607802	-2.4751353498980726	0.5732668153661012	4.3175974669271495	2.82	0.52	5.295135349898072	0.24131896237136366
41417	129.4320060673792	-19.770299860629482	3.436150593417836	0.7959014784339548	4.317306458808109	4.63	0.73	1.193849406582164	0.31711064847045894
39441	135.09014551754507	-53.29604605412976	-4.478708737463493	1.0378580426626483	4.315338469578426	-0.37	0.98	4.108708737463493	0.3416859914007942
37958	232.03067478554158	-78.44734298484184	-2.554496471482368	0.5920100961741559	4.314954234717804	3.33	0.54	5.884496471482368	0.24264367696713884
23814	78.20423728096524	4.096677401720748	3.5759671487905096	0.8287542758605487	4.314870225046325	4.45	0.73	0.8740328512094906	0.3923437902619876
58323	167.25611508031693	25.777290830777893	-5.854423368092321	1.3590737636198071	4.307656820995082	6.19	1.11	12.044423368092321	0.784207558596388
5315	16.433441035457495	-4.838308659722509	2.4567677745236978	0.570525080499	4.30615210180581	20.63	0.45	18.1732322254763	0.3507119437350122
57287	232.93948864541636	-62.74555889079179	2.4805513301557323	0.5762284017284558	4.304805737993938	4.05	0.47	1.5694486698442673	0.3333754204474748
57608	161.2196102177939	31.991462139425792	-4.806345318515698	1.1172800360346242	4.301826904178882	10.31	1.04	15.116345318515698	0.40830708899250234
83280	257.17191463599124	-6.897254407639869	-4.067059867354209	0.9467781865878298	4.295683957413313	-3.04	0.9	1.0270598673542093	0.29391994590115744
49511	139.0400627071749	25.964930712911325	3.0058033467377814	0.6998094451286081	4.2951740186721645	6.89	0.63	3.8841966532622183	0.30468550915855896
96088	289.5357949528721	-11.148246221057846	-7.711848873727696	1.7997264772925554	4.285011623171276	5.15	1.51	12.861848873727697	0.979242254535552
46431	141.09617829699584	-4.47933044129055	5.011524659154658	1.1701901925524034	4.282658230303218	7.75	1.12	2.738475340845343	0.33903552431246886
96395	330.90753751675993	75.3187358462093	-1.6223872317722154	0.3790140991061613	4.280545857260543	41.48	0.3	43.10238723177221	0.23162833876979533
113366	337.77288627277574	-12.568686843217096	-3.3551081724986824	0.7838502092061365	4.280292501161224	1.71	0.75	5.065108172498682	0.2278621304045581
109175	345.06517789501015	35.41402891249373	2.720919861237098	0.6357117960606099	4.280115420380969	7.46	0.57	4.739080138762902	0.281477330615818
87655	268.28281092740434	34.56052885866482	3.924452805281577	0.9173354417932946	4.278100056408682	14.72	0.81	10.795547194718424	0.4305860108852804
77790	204.11778124944814	70.13833465105652	-3.657617505081241	0.8563886412557317	4.270978535770906	33.98	0.61	37.63761750508124	0.6010836088863498
35928	109.94320634109903	-3.080014745102195	4.333857717016547	1.014776656899589	4.270750305054935	4.15	0.86	-0.18385771701654652	0.5386758425883851
34581	100.70103649481578	37.94956478472387	-3.8970502306310193	0.9126325313294432	4.270119787373936	0.17	0.87	4.067050230631019	0.2756775965521811
33291	101.30241049868872	15.019061847444169	-3.781153914280981	0.8859337460159081	4.26798722961512	0.81	0.81	4.591153914280981	0.3588573565217514
36	5.037637662963106	11.200057931956113	-4.6649698826090145	1.0931233507646478	4.267560362099879	5.42	0.63	10.084969882609014	0.8933189016174073
71934	224.20526710251997	-3.3642936836070216	2.478202678771761	0.5809367006088865	4.265873848517968	5.67	0.49	3.191797321228239	0.3120696238250993
47851	134.16264327621312	25.95330122925434	10.183243148420363	2.3907907915131017	4.259361874978411	12.95	2.37	2.766756851579636	0.3146118382766981
74296	262.40671755806085	-62.4892942381215	-3.882262699870573	0.9114954005475903	4.2592235764857	10.29	0.22	14.172262699870572	0.8845472656785572
56909	193.10569271272837	-36.40861761165941	-5.576698806285813	1.309387891909485	4.259012047341673	0.87	1.21	6.446698806285813	0.5003964942714579
10506	1.5083352736399693	-58.39421422753448	2.575557113749753	0.6051323900151276	4.256187829716679	5.56	0.54	2.9844428862502466	0.273102928298875
80452	165.99995463466502	80.72607587344663	2.0465063558611787	0.4811665170070807	4.2532185501824165	6.25	0.43	4.203493644138821	0.21591946898954079
109640	325.30217940983295	-14.940043850385022	-3.0931217225837546	0.72731752072086	4.252780435590354	4.04	0.68	7.133121722583755	0.258051886153809
27211	86.33957648826336	-18.294340672078437	6.160617003068204	1.4498182384663707	4.249234034733177	9.47	1.42	3.3093829969317965	0.2925285021835137
39354	123.43541299649016	-22.3472511139782	-4.309671920107281	1.0149470992674037	4.246203494958539	5.07	0.91	9.379671920107281	0.44946369632186883
95611	314.5234198859289	70.24989590064683	1.9712997312432616	0.464482027803981	4.244081822849736	13.41	0.39	11.438700268756739	0.25227674120476934
80242	249.09305289591563	-9.382780422372935	25.358375285533228	5.976700658216083	4.242871901351365	26.76	5.97	1.401624714466774	0.2829324264211552
74077	248.25747693911916	-48.77634562116888	4.669130425547576	1.1008674422727218	4.241319387108258	5.81	1.04	1.140869574452424	0.36098355288861067
82879	260.37911862769533	-38.73237161796233	3.0032200164658223	0.7084947371766354	4.238874135372846	4.8	0.56	1.7967799835341776	0.43401012961334157
51983	152.0403851437181	13.663471118044889	4.217575270846419	0.9955146567107725	4.236577776545738	7.11	0.82	2.8924247291535816	0.5644904177450379
31280	104.2006755333243	-62.667195732769265	-3.297157828618136	0.7783534001068579	4.236067868612739	15.05	0.67	18.347157828618137	0.3961489813919839
67422	193.76767951859742	35.35398932935689	4.867967016736145	1.149943664616435	4.233222171244242	74.58	0.78	69.71203298326385	0.8449677105022864
6347	61.98224197411223	57.95414310615831	1.9220205595873985	0.4540403227230522	4.233149487825908	10.98	0.39	9.057979440412602	0.23249218192974444
102741	358.01004108822093	69.55962432521025	2.1479107726159388	0.5075902955431756	4.231583604878509	12.08	0.45	9.932089227384061	0.2348359174606991
80074	225.42511395107917	65.21817689489099	-2.97459579478209	0.7030225513875409	4.231152740280084	11.76	0.51	14.73459579478209	0.483880881787499
28626	90.56058146204778	9.153479946279628	5.444121367621268	1.2868409638102434	4.230609314379934	20.56	1.23	15.115878632378731	0.3782322912445155
110803	322.6682596571954	-28.33753784604692	-10.011117333754836	2.3680712034446487	4.227540674956244	-4.84	2.33	5.171117333754836	0.4229198796270819
108590	306.50086310990105	-44.69891360358419	3.577151039481657	0.8462786857818768	4.2269185075560864	5.65	0.75	2.0728489605183436	0.3920301187519917
105529	315.1307323931489	-9.300464008576498	-4.585049824343779	1.0848995215932864	4.226243751688785	2.92	1.04	7.505049824343779	0.3088801902896034
96692	301.4487830916028	40.798170413400534	-5.548252983316289	1.313242973887552	4.224848785516034	-2.8	1.28	2.7482529833162888	0.2936104706324719
60467	164.8120327693483	40.594684100260636	2.5033295843623673	0.5926923144325364	4.22365791390283	10.51	0.4	8.006670415637632	0.43736046870675976
74830	233.44093130494485	-6.043515551356446	11.488234263625834	2.7199995948431317	4.223616167225344	13.84	2.71	2.3517657363741655	0.2330188746578275
98684	287.8640017470005	-41.80014915666128	4.430827949900615	1.049205234232193	4.223032639694263	4.37	0.91	-0.060827949900614575	0.5222371334367472
25301	82.71050444300933	12.98337698297504	2.4938037888965408	0.5905913320604861	4.222553995494697	3.99	0.5	1.4961962111034595	0.3143216847514332
46001	158.59134142468125	-46.98380547152901	-3.064100531441399	0.7284067982412611	4.206578712389386	0.31	0.68	3.374100531441399	0.2611062307262796
78117	247.48545029317097	-27.097277285874934	2.92740670211926	0.6959845075765009	4.206137737624119	20.64	0.48	17.71259329788074	0.5039786054848999
22675	77.15283127404139	21.94433781411495	7.940813677898246	1.88916158250834	4.203353356018814	9.59	1.87	1.6491863221017533	0.26838681939583986
51507	213.94151308835842	-64.95148805338125	2.0559439380033098	0.48920779206698	4.202598509963676	4.75	0.4	2.6940560619966902	0.28164563518551017
50492	173.99412856810034	-43.31237351914381	2.3511631358254546	0.5601554697542409	4.197340314925406	6.1	0.38	3.748836864174545	0.41155090851022824
14563	40.68427851243296	-28.42070512988139	-4.470561263504877	1.06535620136022	4.196306604116986	8.06	1.	12.530561263504877	0.3674014640371998
38794	120.28125317251725	-15.9470756969887	-2.9408583855829096	0.700858674849428	4.196079025796066	2.78	0.45	5.720858385582909	0.537310787265337
82758	255.09502881499682	-0.9120899960597478	-4.5579917697282974	1.086355371551044	4.195672879327346	5.45	1.	10.007991769728298	0.42446200453963656
96463	295.0551751054737	15.764736898384928	3.42673971514734	0.8178247147054374	4.1900662251098355	5.26	0.76	1.83326028485266	0.3020550677989531
104130	331.0832075842219	44.31101270009223	7.385733534728912	1.7627817782826738	4.1898172682067285	5.05	1.52	-2.335733534728912	0.8927483395926454
93335	295.27757223835454	61.98265198732374	4.610991004775473	1.1024141738943594	4.182630370658976	3.48	0.64	-1.1309910047754728	0.8976174078097988
27315	86.8133253078976	-11.064425584201706	2.9723677585992556	0.7112359280969914	4.17915861836765	7.01	0.64	4.037632241400744	0.3102523898634607
114666	345.3259611009621	-4.922863695744783	-4.068702011726028	0.9739026483557048	4.1777296925883185	13.91	0.91	17.97870201172603	0.34696738819989337
99863	12.722484338169165	76.46486390184229	2.2767714806551353	0.5450451355452793	4.1772164031468435	8.76	0.48	6.483228519344864	0.25821347714937715
33817	110.90036981510173	-48.28318033242029	3.698029079712427	0.8852901842176659	4.17719426425177	68.27	0.61	64.57197092028757	0.6415907654199434
87410	268.06551545178695	3.900030547919861	2.6784115037967275	0.6415616618118473	4.17483098387234	16.07	0.52	13.391588496203273	0.37576770205378085
11886	307.73127480898495	-71.79200949019948	-1.945320370490382	0.46618761149337196	4.172827253514521	12.24	0.41	14.185320370490382	0.22188034863388678
11243	66.8104358955247	54.390108500206196	-3.4556255989736635	0.8281740587104783	4.172583725158333	2.72	0.73	6.175625598973664	0.3911166980850943
59680	171.9504955246159	25.572059251757523	-3.2666848133610413	0.7830372950789526	4.17181254825374	2.37	0.65	5.636684813361041	0.436631887846688
45120	188.0550592088079	-68.77281831811338	4.736754972382123	1.1356153685819128	4.171090937503861	16.4	1.1	11.663245027617876	0.28217417557146063
